sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,quarter,study_id,study_url,country_iso,admin1_name,admin1_iso,admin2_name,taxon,cohort_admin1_year,cohort_admin1_month,cohort_admin1_quarter,cohort_admin2_year,cohort_admin2_month,cohort_admin2_quarter,IncAnalysis,RND,HSD,EA,HH,ID,HHID,HHID.rnd,Plate,Sample.identifier,Row,Column,Well,MolSpecies,Expected.species,kdr,N1575Y,Cyp4J5,Coeaed1,Pfal.score,OVM.score,Pfal,OVM,X2La,Cyp6P4,ZZB,X6AA,X6AA_Dup,lat,lon,survey,LLIN.intend,LLIN.actual,Net.intend,Net.actual,subregions,Wave,HSD-name,Arm,Arm_ITT,Arm_PP,cohort_admin2_round,cohort_admin1_round,cohort_arm_round,cohort_armpp_round,cohort_subregions_round
VBS65588-6645STDY13044441,401009014006,Martin Donnelly,Uganda,1009,2019,1,0.016,30.809,F,1288-VO-UG-DONNELLY-VMF00219,1.1,1,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Kazo,funestus,UG-W_fune_2019,UG-W_fune_2019_01,UG-W_fune_2019_Q1,UG-W_Kazo_fune_2019,UG-W_Kazo_fune_2019_01,UG-W_Kazo_fune_2019_Q1,1,4,10,9.0,14.0,6,401009014,1009014,40,23,B,11,11B,FUN,FU,,,,,0,0,0,0,,,,,,0.014106,30.79882,18 months,1,1.0,1,1.0,South Western,4A,Kazo,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Kazo_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,South Western_round-4
VBS65589-6645STDY13044443,402304018001,Martin Donnelly,Uganda,2304,2018,11,1.833,31.711,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2018,UG-W_fune_2018_11,UG-W_fune_2018_Q4,UG-W_Masindi_fune_2018,UG-W_Masindi_fune_2018_11,UG-W_Masindi_fune_2018_Q4,1,4,23,4.0,18.0,1,402304018,2304018,40,47,D,11,11D,FUN,FU,,,,,0,0,0,0,,,,,,1.839465,31.71311,18 months,1,1.0,1,1.0,Mid-Western,3,Buruli,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,Mid-Western_round-4
VBS65590-6645STDY13044444,402304018002,Martin Donnelly,Uganda,2304,2018,11,1.833,31.711,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2018,UG-W_fune_2018_11,UG-W_fune_2018_Q4,UG-W_Masindi_fune_2018,UG-W_Masindi_fune_2018_11,UG-W_Masindi_fune_2018_Q4,1,4,23,4.0,18.0,2,402304018,2304018,40,59,E,11,11E,FUN,FU,,,,,0,0,0,0,,,,,,1.839465,31.71311,18 months,1,1.0,1,1.0,Mid-Western,3,Buruli,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,Mid-Western_round-4
VBS65591-6645STDY13044445,402304018003,Martin Donnelly,Uganda,2304,2018,11,1.833,31.711,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2018,UG-W_fune_2018_11,UG-W_fune_2018_Q4,UG-W_Masindi_fune_2018,UG-W_Masindi_fune_2018_11,UG-W_Masindi_fune_2018_Q4,1,4,23,4.0,18.0,3,402304018,2304018,40,71,F,11,11F,FUN,FU,,,,,0,0,0,0,,,,,,1.839465,31.71311,18 months,1,1.0,1,1.0,Mid-Western,3,Buruli,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,Mid-Western_round-4
VBS65592-6645STDY13044446,402304018004,Martin Donnelly,Uganda,2304,2018,11,1.833,31.711,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2018,UG-W_fune_2018_11,UG-W_fune_2018_Q4,UG-W_Masindi_fune_2018,UG-W_Masindi_fune_2018_11,UG-W_Masindi_fune_2018_Q4,1,4,23,4.0,18.0,4,402304018,2304018,40,83,G,11,11G,FUN,FU,,,,,0,0,0,0,,,,,,1.839465,31.71311,18 months,1,1.0,1,1.0,Mid-Western,3,Buruli,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,Mid-Western_round-4
VBS65593-6645STDY13044447,402304018005,Martin Donnelly,Uganda,2304,2018,11,1.833,31.711,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2018,UG-W_fune_2018_11,UG-W_fune_2018_Q4,UG-W_Masindi_fune_2018,UG-W_Masindi_fune_2018_11,UG-W_Masindi_fune_2018_Q4,1,4,23,4.0,18.0,5,402304018,2304018,40,95,H,11,11H,FUN,FU,,,,,0,0,0,0,,,,,,1.839465,31.71311,18 months,1,1.0,1,1.0,Mid-Western,3,Buruli,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,Mid-Western_round-4
VBS65594-6645STDY13044448,402304018006,Martin Donnelly,Uganda,2304,2018,11,1.833,31.711,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2018,UG-W_fune_2018_11,UG-W_fune_2018_Q4,UG-W_Masindi_fune_2018,UG-W_Masindi_fune_2018_11,UG-W_Masindi_fune_2018_Q4,1,4,23,4.0,18.0,6,402304018,2304018,40,12,A,12,12A,FUN,FU,,,,,0,0,0,0,,,,,,1.839465,31.71311,18 months,1,1.0,1,1.0,Mid-Western,3,Buruli,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,Mid-Western_round-4
VBS65595-6645STDY13044449,402304018007,Martin Donnelly,Uganda,2304,2018,11,1.833,31.711,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2018,UG-W_fune_2018_11,UG-W_fune_2018_Q4,UG-W_Masindi_fune_2018,UG-W_Masindi_fune_2018_11,UG-W_Masindi_fune_2018_Q4,1,4,23,4.0,18.0,7,402304018,2304018,40,24,B,12,12B,FUN,FU,,,,,1,0,0,0,,,,,,1.839465,31.71311,18 months,1,1.0,1,1.0,Mid-Western,3,Buruli,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,Mid-Western_round-4
VBS65596-6645STDY13044450,402305230001,Martin Donnelly,Uganda,2305,2018,11,1.828,31.703,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2018,UG-W_fune_2018_11,UG-W_fune_2018_Q4,UG-W_Masindi_fune_2018,UG-W_Masindi_fune_2018_11,UG-W_Masindi_fune_2018_Q4,1,4,23,5.0,230.0,1,402305230,2305230,40,36,C,12,12C,FUN,FU,,,,,1,0,0,0,,,,,,1.825112,31.70274,18 months,1,1.0,1,1.0,Mid-Western,3,Buruli,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,Mid-Western_round-4
VBS65597-6645STDY13044451,402305230002,Martin Donnelly,Uganda,2305,2018,11,1.828,31.703,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2018,UG-W_fune_2018_11,UG-W_fune_2018_Q4,UG-W_Masindi_fune_2018,UG-W_Masindi_fune_2018_11,UG-W_Masindi_fune_2018_Q4,1,4,23,5.0,230.0,2,402305230,2305230,40,48,D,12,12D,FUN,FU,,,,,0,0,0,0,,,,,,1.825112,31.70274,18 months,1,1.0,1,1.0,Mid-Western,3,Buruli,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,Mid-Western_round-4
VBS65598-6645STDY13044452,402403125001,Martin Donnelly,Uganda,2403,2018,11,1.721,31.726,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2018,UG-W_fune_2018_11,UG-W_fune_2018_Q4,UG-W_Masindi_fune_2018,UG-W_Masindi_fune_2018_11,UG-W_Masindi_fune_2018_Q4,1,4,24,3.0,125.0,1,402403125,2403125,40,60,E,12,12E,FUN,FU,,,,,0,0,0,0,,,,,,1.724579,31.72261,18 months,1,1.0,1,1.0,Mid-Western,3,Masindi Municipality,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,Mid-Western_round-4
VBS65599-6645STDY13044453,402403125002,Martin Donnelly,Uganda,2403,2018,11,1.721,31.726,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2018,UG-W_fune_2018_11,UG-W_fune_2018_Q4,UG-W_Masindi_fune_2018,UG-W_Masindi_fune_2018_11,UG-W_Masindi_fune_2018_Q4,1,4,24,3.0,125.0,2,402403125,2403125,40,72,F,12,12F,FUN,FU,,,,,0,0,0,0,,,,,,1.724579,31.72261,18 months,1,1.0,1,1.0,Mid-Western,3,Masindi Municipality,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,Mid-Western_round-4
VBS65600-6645STDY13044454,402403125003,Martin Donnelly,Uganda,2403,2018,11,1.721,31.726,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2018,UG-W_fune_2018_11,UG-W_fune_2018_Q4,UG-W_Masindi_fune_2018,UG-W_Masindi_fune_2018_11,UG-W_Masindi_fune_2018_Q4,1,4,24,3.0,125.0,3,402403125,2403125,40,84,G,12,12G,FUN,FU,,,,,0,0,0,0,,,,,,1.724579,31.72261,18 months,1,1.0,1,1.0,Mid-Western,3,Masindi Municipality,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,Mid-Western_round-4
VBS65601-6645STDY13044455,402403125004,Martin Donnelly,Uganda,2403,2018,11,1.721,31.726,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2018,UG-W_fune_2018_11,UG-W_fune_2018_Q4,UG-W_Masindi_fune_2018,UG-W_Masindi_fune_2018_11,UG-W_Masindi_fune_2018_Q4,1,4,24,3.0,125.0,4,402403125,2403125,40,96,H,12,12H,FUN,FU,,,,,3,0,1,0,,,,,,1.724579,31.72261,18 months,1,1.0,1,1.0,Mid-Western,3,Masindi Municipality,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,Mid-Western_round-4
VBS65602-6645STDY13044456,402403125005,Martin Donnelly,Uganda,2403,2018,11,1.721,31.726,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Masindi,funestus,UG-W_fune_2018,UG-W_fune_2018_11,UG-W_fune_2018_Q4,UG-W_Masindi_fune_2018,UG-W_Masindi_fune_2018_11,UG-W_Masindi_fune_2018_Q4,1,4,24,3.0,125.0,5,402403125,2403125,41,1,A,1,1A,FUN,FU,,,,,0,0,0,0,,,,,,1.724579,31.72261,18 months,1,1.0,1,1.0,Mid-Western,3,Masindi Municipality,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Masindi_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,Mid-Western_round-4
VBS65603-6645STDY13044457,404603043001,Martin Donnelly,Uganda,4603,2019,1,-0.917,29.767,F,1288-VO-UG-DONNELLY-VMF00219,1.1,1,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Kanungu,funestus,UG-W_fune_2019,UG-W_fune_2019_01,UG-W_fune_2019_Q1,UG-W_Kanungu_fune_2019,UG-W_Kanungu_fune_2019_01,UG-W_Kanungu_fune_2019_Q1,1,4,46,3.0,43.0,1,404603043,4603043,41,13,B,1,1B,FUN,FU,,,,,0,0,0,0,,,,,,-0.916427,29.76449,18 months,1,1.0,1,1.0,South Western,4A,Kinkizi East,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Kanungu_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,South Western_round-4
VBS65604-6645STDY13044458,404603043002,Martin Donnelly,Uganda,4603,2019,1,-0.917,29.767,F,1288-VO-UG-DONNELLY-VMF00219,1.1,1,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Kanungu,funestus,UG-W_fune_2019,UG-W_fune_2019_01,UG-W_fune_2019_Q1,UG-W_Kanungu_fune_2019,UG-W_Kanungu_fune_2019_01,UG-W_Kanungu_fune_2019_Q1,1,4,46,3.0,43.0,2,404603043,4603043,41,25,C,1,1C,FUN,FU,,,,,0,0,0,0,,,,,,-0.916427,29.76449,18 months,1,1.0,1,1.0,South Western,4A,Kinkizi East,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Kanungu_Round-4,UG-W_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,South Western_round-4
VBS65605-6645STDY13044459,404706102001,Martin Donnelly,Uganda,4706,2019,1,-0.735,29.676,F,1288-VO-UG-DONNELLY-VMF00219,1.1,1,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Western Region,UG-W,Kanungu,funestus,UG-W_fune_2019,UG-W_fune_2019_01,UG-W_fune_2019_Q1,UG-W_Kanungu_fune_2019,UG-W_Kanungu_fune_2019_01,UG-W_Kanungu_fune_2019_Q1,1,4,47,6.0,102.0,1,404706102,4706102,41,37,D,1,1D,FUN,FU,,,,,0,0,0,0,,,,,,-0.7333021,29.68297,18 months,1,1.0,3,1.0,South Western,4A,Kinkizi West,Olyset,Non-PBO LLIN,Non-PBO LLIN,Kanungu_Round-4,UG-W_round-4,Olyset_round-4,Non-PBO LLIN_round-4,South Western_round-4
VBS65606-6645STDY13044460,406801017001,Martin Donnelly,Uganda,6801,2018,9,2.026,33.879,F,1288-VO-UG-DONNELLY-VMF00219,1.1,3,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Kapelebyong,funestus,UG-E_fune_2018,UG-E_fune_2018_09,UG-E_fune_2018_Q3,UG-E_Kapelebyong_fune_2018,UG-E_Kapelebyong_fune_2018_09,UG-E_Kapelebyong_fune_2018_Q3,1,4,68,1.0,17.0,1,406801017,6801017,41,49,E,1,1E,FUN,FU,,,,,0,0,0,0,,,,,,2.022695,33.87902,18 months,2,2.0,4,4.0,Mid-Eastern,2,Kapelebyong,OlysetPlus,PBO LLIN,PBO LLIN,Kapelebyong_Round-4,UG-E_round-4,OlysetPlus_round-4,PBO LLIN_round-4,Mid-Eastern_round-4
VBS65607-6645STDY13044461,406803045001,Martin Donnelly,Uganda,6803,2018,9,2.086,33.774,F,1288-VO-UG-DONNELLY-VMF00219,1.1,3,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Kapelebyong,funestus,UG-E_fune_2018,UG-E_fune_2018_09,UG-E_fune_2018_Q3,UG-E_Kapelebyong_fune_2018,UG-E_Kapelebyong_fune_2018_09,UG-E_Kapelebyong_fune_2018_Q3,1,4,68,3.0,45.0,1,406803045,6803045,41,61,F,1,1F,FUN,FU,,,,,0,0,0,0,,,,,,2.088098,33.77447,18 months,2,2.0,4,4.0,Mid-Eastern,2,Kapelebyong,OlysetPlus,PBO LLIN,PBO LLIN,Kapelebyong_Round-4,UG-E_round-4,OlysetPlus_round-4,PBO LLIN_round-4,Mid-Eastern_round-4
VBS65608-6645STDY13044463,406803045003,Martin Donnelly,Uganda,6803,2018,9,2.086,33.774,F,1288-VO-UG-DONNELLY-VMF00219,1.1,3,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Kapelebyong,funestus,UG-E_fune_2018,UG-E_fune_2018_09,UG-E_fune_2018_Q3,UG-E_Kapelebyong_fune_2018,UG-E_Kapelebyong_fune_2018_09,UG-E_Kapelebyong_fune_2018_Q3,1,4,68,3.0,45.0,3,406803045,6803045,41,85,H,1,1H,FUN,FU,,,,,0,0,0,0,,,,,,2.088098,33.77447,18 months,2,2.0,4,4.0,Mid-Eastern,2,Kapelebyong,OlysetPlus,PBO LLIN,PBO LLIN,Kapelebyong_Round-4,UG-E_round-4,OlysetPlus_round-4,PBO LLIN_round-4,Mid-Eastern_round-4
VBS65609-6645STDY13044464,406805008001,Martin Donnelly,Uganda,6805,2018,9,2.198,33.769,F,1288-VO-UG-DONNELLY-VMF00219,1.1,3,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Kapelebyong,funestus,UG-E_fune_2018,UG-E_fune_2018_09,UG-E_fune_2018_Q3,UG-E_Kapelebyong_fune_2018,UG-E_Kapelebyong_fune_2018_09,UG-E_Kapelebyong_fune_2018_Q3,1,4,68,5.0,8.0,1,406805008,6805008,41,2,A,2,2A,FUN,FU,,,,,0,0,0,0,,,,,,2.194195,33.77192,18 months,2,2.0,4,4.0,Mid-Eastern,2,Kapelebyong,OlysetPlus,PBO LLIN,PBO LLIN,Kapelebyong_Round-4,UG-E_round-4,OlysetPlus_round-4,PBO LLIN_round-4,Mid-Eastern_round-4
VBS65610-6645STDY13044465,406807050001,Martin Donnelly,Uganda,6807,2018,9,2.239,33.577,F,1288-VO-UG-DONNELLY-VMF00219,1.1,3,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Kapelebyong,funestus,UG-E_fune_2018,UG-E_fune_2018_09,UG-E_fune_2018_Q3,UG-E_Kapelebyong_fune_2018,UG-E_Kapelebyong_fune_2018_09,UG-E_Kapelebyong_fune_2018_Q3,1,4,68,7.0,50.0,1,406807050,6807050,41,14,B,2,2B,FUN,FU,,,,,0,0,0,0,,,,,,2.245064,33.57676,18 months,2,2.0,4,4.0,Mid-Eastern,2,Kapelebyong,OlysetPlus,PBO LLIN,PBO LLIN,Kapelebyong_Round-4,UG-E_round-4,OlysetPlus_round-4,PBO LLIN_round-4,Mid-Eastern_round-4
VBS65611-6645STDY13044466,406904017002,Martin Donnelly,Uganda,6904,2018,11,0.401,33.913,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Namayingo,funestus,UG-E_fune_2018,UG-E_fune_2018_11,UG-E_fune_2018_Q4,UG-E_Namayingo_fune_2018,UG-E_Namayingo_fune_2018_11,UG-E_Namayingo_fune_2018_Q4,1,4,69,4.0,17.0,2,406904017,6904017,41,26,C,2,2C,FUN,FU,,,,,0,0,0,0,,,,,,0.396288,33.90891,18 months,1,1.0,1,1.0,East Central,3,Bukooli South,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Namayingo_Round-4,UG-E_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,East Central_round-4
VBS65612-6645STDY13044467,406905147003,Martin Donnelly,Uganda,6905,2018,11,0.329,33.841,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Namayingo,funestus,UG-E_fune_2018,UG-E_fune_2018_11,UG-E_fune_2018_Q4,UG-E_Namayingo_fune_2018,UG-E_Namayingo_fune_2018_11,UG-E_Namayingo_fune_2018_Q4,1,4,69,5.0,147.0,3,406905147,6905147,41,38,D,2,2D,FUN,GA,,,,,0,0,0,0,,,,,,0.325649,33.84539,18 months,1,1.0,1,1.0,East Central,3,Bukooli South,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Namayingo_Round-4,UG-E_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,East Central_round-4
VBS65613-6645STDY13044468,406905147011,Martin Donnelly,Uganda,6905,2018,11,0.329,33.841,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Namayingo,funestus,UG-E_fune_2018,UG-E_fune_2018_11,UG-E_fune_2018_Q4,UG-E_Namayingo_fune_2018,UG-E_Namayingo_fune_2018_11,UG-E_Namayingo_fune_2018_Q4,1,4,69,5.0,147.0,11,406905147,6905147,41,50,E,2,2E,FUN,FU,,,,,0,0,0,0,,,,,,0.325649,33.84539,18 months,1,1.0,1,1.0,East Central,3,Bukooli South,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Namayingo_Round-4,UG-E_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,East Central_round-4
VBS65614-6645STDY13044469,406908120001,Martin Donnelly,Uganda,6908,2018,11,0.237,33.81,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Namayingo,funestus,UG-E_fune_2018,UG-E_fune_2018_11,UG-E_fune_2018_Q4,UG-E_Namayingo_fune_2018,UG-E_Namayingo_fune_2018_11,UG-E_Namayingo_fune_2018_Q4,1,4,69,8.0,120.0,1,406908120,6908120,41,62,F,2,2F,FUN,FU,,,,,0,0,0,0,,,,,,0.239834,33.81313,18 months,1,1.0,1,1.0,East Central,3,Bukooli South,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Namayingo_Round-4,UG-E_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,East Central_round-4
VBS65615-6645STDY13044470,406909175002,Martin Donnelly,Uganda,6909,2018,11,0.344,33.88,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Namayingo,funestus,UG-E_fune_2018,UG-E_fune_2018_11,UG-E_fune_2018_Q4,UG-E_Namayingo_fune_2018,UG-E_Namayingo_fune_2018_11,UG-E_Namayingo_fune_2018_Q4,1,4,69,9.0,175.0,2,406909175,6909175,41,74,G,2,2G,FUN,FU,,,,,0,0,0,0,,,,,,0.345663,33.87924,18 months,1,1.0,1,1.0,East Central,3,Bukooli South,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Namayingo_Round-4,UG-E_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,East Central_round-4
VBS65616-6645STDY13044471,406909175001,Martin Donnelly,Uganda,6909,2018,11,0.344,33.88,F,1288-VO-UG-DONNELLY-VMF00219,1.1,4,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Namayingo,funestus,UG-E_fune_2018,UG-E_fune_2018_11,UG-E_fune_2018_Q4,UG-E_Namayingo_fune_2018,UG-E_Namayingo_fune_2018_11,UG-E_Namayingo_fune_2018_Q4,1,4,69,9.0,175.0,1,406909175,6909175,41,86,H,2,2H,FUN,AO,,,,,0,0,0,0,,,,,,0.345663,33.87924,18 months,1,1.0,1,1.0,East Central,3,Bukooli South,PermaNet-2,Non-PBO LLIN,Non-PBO LLIN,Namayingo_Round-4,UG-E_round-4,PermaNet-2_round-4,Non-PBO LLIN_round-4,East Central_round-4
VBS65617-6645STDY13044472,407004017001,Martin Donnelly,Uganda,7004,2018,9,1.633,33.58,F,1288-VO-UG-DONNELLY-VMF00219,1.1,3,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Soroti,funestus,UG-E_fune_2018,UG-E_fune_2018_09,UG-E_fune_2018_Q3,UG-E_Soroti_fune_2018,UG-E_Soroti_fune_2018_09,UG-E_Soroti_fune_2018_Q3,1,4,70,4.0,17.0,1,407004017,7004017,41,3,A,3,3A,FUN,GA,,,,,0,0,0,0,,,,,,1.636787,33.58098,18 months,2,2.0,2,2.0,Mid-Eastern,2,Soroti,PermaNet-3,PBO LLIN,PBO LLIN,Soroti_Round-4,UG-E_round-4,PermaNet-3_round-4,PBO LLIN_round-4,Mid-Eastern_round-4
VBS65618-6645STDY13044473,407010051001,Martin Donnelly,Uganda,7010,2018,9,1.651,33.68,F,1288-VO-UG-DONNELLY-VMF00219,1.1,3,1288-VO-UG-DONNELLY,https://www.malariagen.net/network/where-we-work/1288-VO-UG-DONNELLY,UGA,Eastern Region,UG-E,Soroti,funestus,UG-E_fune_2018,UG-E_fune_2018_09,UG-E_fune_2018_Q3,UG-E_Soroti_fune_2018,UG-E_Soroti_fune_2018_09,UG-E_Soroti_fune_2018_Q3,1,4,70,10.0,51.0,1,407010051,7010051,41,15,B,3,3B,FUN,FU,,,,,0,0,0,0,,,,,,1.658594,33.67971,18 months,2,2.0,2,2.0,Mid-Eastern,2,Soroti,PermaNet-3,PBO LLIN,PBO LLIN,Soroti_Round-4,UG-E_round-4,PermaNet-3_round-4,PBO LLIN_round-4,Mid-Eastern_round-4
